TIMESTAMP_START,TIMESTAMP_END,TA_F,LW_IN_F,VPD_F,PA_F,P_F,WS_F,RH,TS_F_MDS_1,LE_F_MDS,H_F_MDS
2.00E+11,2.00E+11,-4.95,282.29,0.214,101.624,0.017,8.826,94.95,-7.89,64.3901,92.8378
2.00E+11,2.00E+11,-4.65,282.29,0.23,101.61,0.017,9.059,94.68,-7.71,85.3547,103.095
2.00E+11,2.00E+11,-4.37,282.29,0.246,101.597,0.017,9.292,94.43,-7.54,94.6186,114.387
2.00E+11,2.00E+11,-4.12,289.79,0.261,101.583,0.043,9.525,94.21,-7.37,97.9405,120.062
2.00E+11,2.00E+11,-3.98,289.79,0.277,101.575,0.043,9.388,93.91,-7.21,129.921,125.864
2.00E+11,2.00E+11,-3.93,289.79,0.295,101.567,0.043,9.251,93.55,-7.08,128.071,130.958
2.00E+11,2.00E+11,-3.94,289.79,0.279,101.558,0.043,9.114,93.88,-6.96,127.314,129.95
2.00E+11,2.00E+11,-4,289.79,0.232,101.55,0.043,8.977,94.89,-6.85,130.863,141.907
2.00E+11,2.00E+11,-4.02,289.79,0.203,101.542,0.043,8.84,95.53,-6.76,131.832,150.533
2.00E+11,2.00E+11,-3.99,297.497,0.191,101.534,0.068,8.703,95.8,-6.68,129.228,159.484
2.00E+11,2.00E+11,-3.97,297.497,0.184,101.525,0.068,8.482,95.97,-6.62,134.798,173.719
2.00E+11,2.00E+11,-3.93,297.497,0.18,101.516,0.068,8.262,96.06,-6.59,136.973,187.113
2.00E+11,2.00E+11,-3.83,297.497,0.178,101.507,0.068,8.041,96.14,-6.58,126.025,183.151
2.00E+11,2.00E+11,-3.66,297.497,0.177,101.498,0.068,7.82,96.21,-6.59,117.833,176.075
2.00E+11,2.00E+11,-3.42,297.497,0.187,101.489,0.068,7.6,96.05,-6.6,114.095,172.87
2.00E+11,2.00E+11,-3.11,302.189,0.21,101.48,0.041,7.379,95.67,-6.61,105.555,156.338
2.00E+11,2.00E+11,-2.92,302.189,0.206,101.472,0.041,7.329,95.82,-6.61,97.1356,145.745
2.00E+11,2.00E+11,-2.86,302.189,0.172,101.464,0.041,7.279,96.52,-6.6,88.1235,114.95
2.00E+11,2.00E+11,-2.81,302.189,0.145,101.455,0.041,7.229,97.08,-6.6,78.5107,94.581
2.00E+11,2.00E+11,-2.78,302.189,0.125,101.447,0.041,7.178,97.49,-6.61,74.2131,76.4826
2.00E+11,2.00E+11,-2.74,302.189,0.113,101.439,0.041,7.128,97.73,-6.62,59.921,57.8982
2.00E+11,2.00E+11,-2.7,302.134,0.11,101.431,0.016,7.078,97.81,-6.63,53.254,41.7456
2.00E+11,2.00E+11,-2.68,302.134,0.105,101.425,0.016,6.791,97.91,-6.64,48.2797,33.5875
2.00E+11,2.00E+11,-2.67,302.134,0.098,101.42,0.016,6.504,98.04,-6.66,42.4695,25.4268
2.00E+11,2.00E+11,-2.7,302.134,0.094,101.414,0.016,6.216,98.12,-6.69,36.7515,20.0844
2.00E+11,2.00E+11,-2.75,302.134,0.092,101.409,0.016,5.929,98.16,-6.72,33.2434,15.5662
2.00E+11,2.00E+11,-2.79,302.134,0.09,101.403,0.016,5.641,98.2,-6.76,25.6424,9.94498
2.00E+11,2.00E+11,-2.82,300.915,0.086,101.397,0.02,5.354,98.26,-6.8,22.0232,7.4673
2.00E+11,2.00E+11,-2.81,300.915,0.085,101.398,0.02,5.218,98.28,-6.85,18.7988,2.18914
2.00E+11,2.00E+11,-2.78,300.915,0.086,101.399,0.02,5.082,98.28,-6.89,14.985,-3.49594
2.00E+11,2.00E+11,-2.77,300.915,0.086,101.4,0.02,4.946,98.28,-6.93,10.6174,-6.11364
2.00E+11,2.00E+11,-2.78,300.915,0.086,101.4,0.02,4.81,98.28,-6.95,16.9694,-9.69043
2.00E+11,2.00E+11,-2.84,300.915,0.085,101.401,0.02,4.675,98.28,-6.98,6.41195,-8.32597
2.00E+11,2.00E+11,-2.96,303.245,0.085,101.402,0.039,4.539,98.26,-7.01,8.6734,-7.63711
2.00E+11,2.00E+11,-3.03,303.245,0.086,101.39,0.039,4.498,98.25,-7.04,11.7642,-6.82259
2.00E+11,2.00E+11,-3.05,303.245,0.086,101.379,0.039,4.458,98.23,-7.08,15.4251,-6.77158
2.00E+11,2.00E+11,-3.03,303.245,0.086,101.367,0.039,4.417,98.23,-7.1,19.0369,-5.9749
2.00E+11,2.00E+11,-2.98,303.245,0.087,101.355,0.039,4.377,98.23,-7.12,22.0523,-3.83725
2.00E+11,2.00E+11,-2.89,303.245,0.087,101.344,0.039,4.337,98.23,-7.13,25.8458,1.44938
2.00E+11,2.00E+11,-2.76,305.457,0.088,101.332,0.029,4.296,98.23,-7.15,27.8323,7.94291
2.00E+11,2.00E+11,-2.62,305.457,0.089,101.327,0.029,4.272,98.24,-7.16,29.7406,16.3532
2.00E+11,2.00E+11,-2.47,305.457,0.089,101.321,0.029,4.249,98.26,-7.16,35.3744,30.3725
2.00E+11,2.00E+11,-2.25,305.457,0.089,101.316,0.029,4.225,98.29,-7.15,40.2773,41.8098
2.00E+11,2.00E+11,-1.95,305.457,0.088,101.311,0.029,4.201,98.33,-7.13,45.6208,53.2596
2.00E+11,2.00E+11,-1.65,305.457,0.089,101.305,0.029,4.177,98.36,-7.09,49.3506,62.7723
2.00E+11,2.00E+11,-1.33,307.613,0.09,101.3,0.007,4.154,98.38,-7.03,57.3815,73.3677
2.00E+11,2.00E+11,-1.08,307.613,0.091,101.296,0.007,4.181,98.39,-6.96,64.6808,84.7482
2.00E+11,2.00E+11,-0.9,307.613,0.092,101.292,0.007,4.209,98.4,-6.88,72.4939,98.8982
2.00E+11,2.00E+11,-0.68,307.613,0.093,101.288,0.007,4.236,98.4,-6.78,78.6431,110.78
2.00E+11,2.00E+11,-0.43,307.613,0.095,101.284,0.007,4.264,98.39,-6.66,93.6534,122.19
2.00E+11,2.00E+11,-0.24,307.613,0.105,101.279,0.007,4.291,98.25,-6.55,103.503,134.207
2.00E+11,2.00E+11,-0.1,310.266,0.122,101.275,0.019,4.319,97.99,-6.44,108.489,137.601
2.00E+11,2.00E+11,0.04,310.266,0.173,101.257,0.019,4.315,97.18,-6.33,122.001,138.61
2.00E+11,2.00E+11,0.17,310.266,0.259,101.239,0.019,4.311,95.81,-6.2,125.179,140.447
2.00E+11,2.00E+11,0.22,310.266,0.317,101.221,0.019,4.307,94.9,-6.05,124.231,144.113
2.00E+11,2.00E+11,0.19,310.266,0.344,101.202,0.019,4.303,94.44,-5.88,128.527,158.472
2.00E+11,2.00E+11,0.14,310.266,0.36,101.184,0.019,4.299,94.16,-5.7,129.425,171.011
2.00E+11,2.00E+11,0.06,310.779,0.365,101.166,0.018,4.295,94.05,-5.5,127.797,173.404
2.00E+11,2.00E+11,0.02,310.779,0.374,101.159,0.018,4.423,93.89,-5.32,132.957,183.572
2.00E+11,2.00E+11,0.02,310.779,0.387,101.153,0.018,4.552,93.68,-5.16,137.785,190.397
2.00E+11,2.00E+11,0.02,310.779,0.397,101.146,0.018,4.68,93.51,-5.01,117.861,175.208
2.00E+11,2.00E+11,0.02,310.779,0.404,101.14,0.018,4.808,93.39,-4.88,101.586,155.357
2.00E+11,2.00E+11,0.02,310.779,0.411,101.133,0.018,4.936,93.29,-4.76,90.5519,145.796
2.00E+11,2.00E+11,0.03,306.675,0.415,101.127,0.009,5.064,93.22,-4.66,80.6304,125.866
2.00E+11,2.00E+11,0.03,306.675,0.422,101.137,0.009,4.937,93.11,-4.56,76.641,120.826
2.00E+11,2.00E+11,0.05,306.675,0.431,101.147,0.009,4.81,92.97,-4.46,74.3646,103.134
2.00E+11,2.00E+11,0.07,306.675,0.451,101.157,0.009,4.683,92.66,-4.39,71.4108,44.7203
2.00E+11,2.00E+11,0.11,306.675,0.482,101.166,0.009,4.556,92.18,-4.36,67.8687,45.3151
2.00E+11,2.00E+11,0.09,306.675,0.472,101.176,0.009,4.429,92.33,-4.35,59.3211,39.7081
2.00E+11,2.00E+11,-0.01,304.471,0.421,101.186,0.008,4.302,93.1,-4.35,50.89,29.6724
2.00E+11,2.00E+11,-0.1,304.471,0.365,101.197,0.008,4.214,93.99,-4.36,41.2438,23.2355
2.00E+11,2.00E+11,-0.2,304.471,0.302,101.207,0.008,4.127,94.98,-4.36,35.0067,11.8422
2.00E+11,2.00E+11,-0.27,304.471,0.281,101.218,0.008,4.039,95.31,-4.37,32.1525,4.67822
2.00E+11,2.00E+11,-0.31,304.471,0.301,101.229,0.008,3.952,94.96,-4.38,29.4791,0.126045
2.00E+11,2.00E+11,-0.37,304.471,0.292,101.239,0.008,3.864,95.09,-4.4,25.1427,-0.89753
2.00E+11,2.00E+11,-0.46,302.332,0.253,101.25,0.009,3.777,95.72,-4.43,22.7424,1.23537
2.00E+11,2.00E+11,-0.53,302.332,0.242,101.247,0.009,3.755,95.89,-4.46,19.5123,-2.2667
2.00E+11,2.00E+11,-0.57,302.332,0.258,101.245,0.009,3.734,95.59,-4.51,15.1248,-7.12586
2.00E+11,2.00E+11,-0.61,302.332,0.272,101.242,0.009,3.712,95.35,-4.55,11.7299,-6.32356
2.00E+11,2.00E+11,-0.64,302.332,0.281,101.24,0.009,3.69,95.18,-4.59,13.3365,-13.8381
2.00E+11,2.00E+11,-0.71,302.332,0.26,101.237,0.009,3.669,95.52,-4.63,7.99124,-3.80301
2.00E+11,2.00E+11,-0.82,296.983,0.21,101.235,0.008,3.647,96.35,-4.68,10.0301,-4.84104
2.00E+11,2.00E+11,-0.91,296.983,0.184,101.24,0.008,3.614,96.78,-4.73,12.69,-5.8896
2.00E+11,2.00E+11,-1,296.983,0.182,101.246,0.008,3.58,96.79,-4.76,15.6014,-5.73477
2.00E+11,2.00E+11,-1.07,296.983,0.182,101.251,0.008,3.547,96.78,-4.78,18.7886,-5.19619
2.00E+11,2.00E+11,-1.13,296.983,0.183,101.257,0.008,3.513,96.75,-4.77,20.9026,-4.23439
2.00E+11,2.00E+11,-1.2,296.983,0.196,101.262,0.008,3.48,96.5,-4.77,23.8438,0.286132
2.00E+11,2.00E+11,-1.28,294.974,0.221,101.268,0.009,3.446,96.02,-4.78,25.3941,6.83164
2.00E+11,2.00E+11,-1.28,294.974,0.274,101.278,0.009,3.373,95.07,-4.77,28.6973,18.2295
2.00E+11,2.00E+11,-1.21,294.974,0.354,101.289,0.009,3.301,93.67,-4.74,33.1053,25.6921
2.00E+11,2.00E+11,-1.12,294.974,0.419,101.299,0.009,3.228,92.56,-4.69,38.7503,32.2152
2.00E+11,2.00E+11,-1.01,294.974,0.469,101.31,0.009,3.155,91.73,-4.61,43.5645,36.6038
2.00E+11,2.00E+11,-0.84,294.974,0.512,101.32,0.009,3.082,91.09,-4.5,46.3058,42.7628
2.00E+11,2.00E+11,-0.62,292.026,0.547,101.331,0.001,3.009,90.64,-4.34,49.8748,38.4141
2.00E+11,2.00E+11,-0.47,292.026,0.589,101.349,0.001,3.04,90.02,-4.1,54.0773,41.0307
2.00E+11,2.00E+11,-0.37,292.026,0.641,101.368,0.001,3.071,89.22,-3.78,57.6874,47.9417
2.00E+11,2.00E+11,-0.27,292.026,0.691,101.386,0.001,3.103,88.47,-3.5,62.0873,51.4277
2.00E+11,2.00E+11,-0.18,292.026,0.739,101.405,0.001,3.134,87.75,-3.27,72.9358,48.6499
2.00E+11,2.00E+11,-0.15,292.026,0.75,101.423,0.001,3.166,87.59,-2.98,80.0013,50.9243
2.00E+11,2.00E+11,-0.19,285.657,0.725,101.442,0,3.197,87.97,-2.64,80.5489,49.634
2.00E+11,2.00E+11,-0.07,285.657,0.779,101.447,0,3.157,87.18,-1.78,87.3048,49.251
2.00E+11,2.00E+11,0.21,285.657,0.918,101.452,0,3.117,85.21,-0.39,89.2546,48.3754
2.00E+11,2.00E+11,0.48,285.657,1.031,101.457,0,3.077,83.7,0.31,91.5314,51.6639
2.00E+11,2.00E+11,0.76,285.657,1.12,101.462,0,3.037,82.65,0.32,96.7009,68.6886
2.00E+11,2.00E+11,0.89,285.657,1.157,101.467,0,2.996,82.25,0.3,99.6165,84.3167
2.00E+11,2.00E+11,0.88,281.05,1.139,101.472,0,2.956,82.51,0.26,98.6716,99.4041
2.00E+11,2.00E+11,0.63,281.05,1.032,101.486,0,2.894,83.86,0.2,99.4734,128.785
2.00E+11,2.00E+11,0.15,281.05,0.847,101.499,0,2.831,86.28,0.13,99.7642,146.483
2.00E+11,2.00E+11,-0.07,281.05,0.758,101.513,0,2.768,87.53,0.07,89.985,160.88
2.00E+11,2.00E+11,-0.04,281.05,0.754,101.527,0,2.705,87.62,0.02,85.7997,167.357
2.00E+11,2.00E+11,0,281.05,0.765,101.54,0,2.643,87.48,-0.02,79.0228,174.726
2.00E+11,2.00E+11,0.05,276.261,0.79,101.554,0,2.58,87.11,-0.06,72.5514,163.412
2.00E+11,2.00E+11,0.02,276.261,0.795,101.575,0,2.435,87.01,-0.09,68.2424,158.053
2.00E+11,2.00E+11,-0.08,276.261,0.779,101.596,0,2.29,87.17,-0.12,65.4421,114.653
2.00E+11,2.00E+11,-0.18,276.261,0.768,101.617,0,2.144,87.27,-0.15,61.9845,91.2926
2.00E+11,2.00E+11,-0.29,276.261,0.759,101.638,0,1.999,87.31,-0.18,59.9254,66.1089
2.00E+11,2.00E+11,-0.38,276.261,0.728,101.658,0,1.854,87.75,-0.21,53.7984,47.588
2.00E+11,2.00E+11,-0.47,273.077,0.675,101.679,0,1.709,88.57,-0.23,47.6795,32.1502
2.00E+11,2.00E+11,-0.61,273.077,0.613,101.696,0,1.707,89.51,-0.26,40.6179,25.9149
2.00E+11,2.00E+11,-0.83,273.077,0.542,101.712,0,1.706,90.58,-0.29,35.9068,20.388
2.00E+11,2.00E+11,-1,273.077,0.489,101.729,0,1.705,91.39,-0.31,33.1255,18.8206
2.00E+11,2.00E+11,-1.14,273.077,0.454,101.746,0,1.703,91.92,-0.33,30.4348,17.6126
2.00E+11,2.00E+11,-1.29,273.077,0.424,101.762,0,1.702,92.38,-0.36,26.3253,14.1959
2.00E+11,2.00E+11,-1.44,269.704,0.397,101.779,0,1.7,92.78,-0.41,23.1694,15.0135
2.00E+11,2.00E+11,-1.58,269.704,0.349,101.789,0,1.762,93.59,-0.45,19.8825,10.8086
2.00E+11,2.00E+11,-1.7,269.704,0.28,101.798,0,1.823,94.8,-0.49,16.8512,4.63946
2.00E+11,2.00E+11,-1.85,269.704,0.234,101.808,0,1.884,95.62,-0.53,14.5409,0.695537
2.00E+11,2.00E+11,-2.02,269.704,0.208,101.818,0,1.946,96.06,-0.58,15.9302,-9.10885
2.00E+11,2.00E+11,-2.24,269.704,0.198,101.828,0,2.007,96.18,-0.65,7.59817,-1.98654
2.00E+11,2.00E+11,-2.51,264.582,0.204,101.838,0,2.069,95.99,-0.73,11.0146,-0.969958
2.00E+11,2.00E+11,-2.73,264.582,0.221,101.849,0,2.02,95.57,-0.8,13.2572,-0.367984
2.00E+11,2.00E+11,-2.91,264.582,0.25,101.86,0,1.971,94.92,-0.87,16.4986,-0.692377
2.00E+11,2.00E+11,-3.03,264.582,0.257,101.872,0,1.923,94.75,-0.94,17.8786,-0.994799
2.00E+11,2.00E+11,-3.09,264.582,0.241,101.883,0,1.874,95.05,-0.99,20.9563,0.248996
2.00E+11,2.00E+11,-3.17,264.582,0.229,101.894,0,1.825,95.27,-1.02,23.2771,3.40458
2.00E+11,2.00E+11,-3.26,268.87,0.22,101.905,0,1.777,95.41,-1.02,24.3714,7.5974
2.00E+11,2.00E+11,-3.38,268.87,0.195,101.909,0,1.681,95.9,-1.02,27.8603,15.3792
2.00E+11,2.00E+11,-3.55,268.87,0.153,101.912,0,1.584,96.74,-1.01,34.9966,28.7135
2.00E+11,2.00E+11,-3.7,268.87,0.123,101.916,0,1.488,97.36,-1,40.7423,40.6238
2.00E+11,2.00E+11,-3.83,268.87,0.104,101.919,0,1.392,97.74,-0.99,46.0259,49.7113
2.00E+11,2.00E+11,-3.85,268.87,0.096,101.922,0,1.296,97.92,-0.97,46.9696,57.1398
2.00E+11,2.00E+11,-3.75,292.292,0.097,101.926,0,1.2,97.91,-0.93,51.1236,62.584
2.00E+11,2.00E+11,-3.6,292.292,0.122,101.931,0,1.238,97.39,-0.89,56.9027,70.9579
2.00E+11,2.00E+11,-3.4,292.292,0.173,101.937,0,1.276,96.37,-0.85,62.686,81.8953
2.00E+11,2.00E+11,-3.23,292.292,0.201,101.943,0,1.314,95.82,-0.75,64.3901,92.8378
2.00E+11,2.00E+11,-3.08,292.292,0.207,101.949,0,1.351,95.74,-0.6,85.3547,103.095
2.00E+11,2.00E+11,-2.91,292.292,0.226,101.954,0,1.389,95.41,-0.37,94.6186,114.387
2.00E+11,2.00E+11,-2.71,297.574,0.259,101.96,0,1.427,94.83,-0.04,97.9405,120.062
2.00E+11,2.00E+11,-2.56,297.574,0.285,101.943,0,1.488,94.37,0.19,129.921,125.864
2.00E+11,2.00E+11,-2.47,297.574,0.304,101.925,0,1.549,94.04,0.31,128.071,130.958
2.00E+11,2.00E+11,-2.4,297.574,0.315,101.908,0,1.61,93.84,0.34,127.314,129.95
2.00E+11,2.00E+11,-2.35,297.574,0.32,101.89,0,1.671,93.77,0.27,130.863,141.907
2.00E+11,2.00E+11,-2.29,297.574,0.325,101.873,0,1.732,93.7,0.21,131.832,150.533
2.00E+11,2.00E+11,-2.24,294.562,0.331,101.855,0,1.793,93.62,0.17,129.228,159.484
2.00E+11,2.00E+11,-2.18,294.562,0.339,101.851,0,1.803,93.49,0.11,134.798,173.719
2.00E+11,2.00E+11,-2.1,294.562,0.351,101.846,0,1.813,93.29,0.05,136.973,187.113
2.00E+11,2.00E+11,-2.05,294.562,0.354,101.841,0,1.824,93.27,0.01,126.025,183.151
2.00E+11,2.00E+11,-2.03,294.562,0.347,101.836,0,1.834,93.41,-0.03,117.833,176.075
2.00E+11,2.00E+11,-2,294.562,0.348,101.831,0,1.844,93.41,-0.06,114.095,172.87
2.00E+11,2.00E+11,-1.95,289.569,0.356,101.827,0,1.854,93.27,-0.09,105.555,156.338
2.00E+11,2.00E+11,-1.91,289.569,0.356,101.823,0,1.84,93.29,-0.11,97.1356,145.745
2.00E+11,2.00E+11,-1.89,289.569,0.347,101.819,0,1.826,93.47,-0.15,88.1235,114.95
2.00E+11,2.00E+11,-1.92,289.569,0.335,101.815,0,1.812,93.69,-0.17,78.5107,94.581
2.00E+11,2.00E+11,-2,289.569,0.319,101.811,0,1.797,93.95,-0.19,74.2131,76.4826
2.00E+11,2.00E+11,-2.16,289.569,0.282,101.807,0,1.783,94.59,-0.21,59.921,57.8982
2.00E+11,2.00E+11,-2.41,291.438,0.225,101.803,0,1.769,95.6,-0.22,53.254,41.7456
2.00E+11,2.00E+11,-2.56,291.438,0.2,101.794,0,1.737,96.04,-0.23,48.2797,33.5875
2.00E+11,2.00E+11,-2.63,291.438,0.205,101.785,0,1.704,95.93,-0.26,42.4695,25.4268
2.00E+11,2.00E+11,-2.73,291.438,0.202,101.775,0,1.672,95.96,-0.28,36.7515,20.0844
2.00E+11,2.00E+11,-2.85,291.438,0.191,101.766,0,1.64,96.14,-0.29,33.2434,15.5662
2.00E+11,2.00E+11,-2.99,291.438,0.185,101.757,0,1.607,96.22,-0.31,25.6424,9.94498
2.00E+11,2.00E+11,-3.13,288.433,0.185,101.748,0,1.575,96.19,-0.33,22.0232,7.4673
2.00E+11,2.00E+11,-3.3,288.433,0.176,101.736,0,1.439,96.32,-0.35,18.7988,2.18914
2.00E+11,2.00E+11,-3.51,288.433,0.16,101.724,0,1.302,96.61,-0.39,14.985,-3.49594
2.00E+11,2.00E+11,-3.75,288.433,0.134,101.712,0,1.165,97.11,-0.43,10.6174,-6.11364
2.00E+11,2.00E+11,-4.02,288.433,0.099,101.7,0,1.029,97.82,-0.48,14.723,-2.92679
2.00E+11,2.00E+11,-4.17,288.433,0.082,101.688,0,0.892,98.18,-0.54,6.41195,-8.32597
2.00E+11,2.00E+11,-4.2,276.179,0.082,101.676,0.017,0.756,98.17,-0.61,8.6734,-7.63711
2.00E+11,2.00E+11,-4.25,276.179,0.082,101.671,0.017,0.754,98.17,-0.68,11.7642,-6.82259
2.00E+11,2.00E+11,-4.32,276.179,0.081,101.666,0.017,0.753,98.17,-0.76,15.4251,-6.77158
2.00E+11,2.00E+11,-4.34,276.179,0.083,101.661,0.017,0.751,98.13,-0.81,19.0369,-5.9749
2.00E+11,2.00E+11,-4.31,276.179,0.086,101.656,0.017,0.749,98.06,-0.85,22.0523,-3.83725
2.00E+11,2.00E+11,-4.3,276.179,0.09,101.65,0.017,0.748,97.97,-0.88,25.8458,1.44938
2.00E+11,2.00E+11,-4.34,291.953,0.095,101.645,0.011,0.746,97.86,-0.91,27.8323,7.94291
2.00E+11,2.00E+11,-4.4,291.953,0.099,101.638,0.011,0.71,97.76,-0.93,29.7406,16.3532
2.00E+11,2.00E+11,-4.5,291.953,0.103,101.631,0.011,0.674,97.65,-0.95,35.3744,30.3725
2.00E+11,2.00E+11,-4.36,291.953,0.138,101.623,0.011,0.638,96.89,-0.93,40.2773,41.8098
2.00E+11,2.00E+11,-4,291.953,0.205,101.616,0.011,0.603,95.48,-0.9,45.6208,53.2596
2.00E+11,2.00E+11,-3.83,291.953,0.234,101.609,0.011,0.567,94.92,-0.85,49.3506,62.7723
2.00E+11,2.00E+11,-3.85,301.044,0.22,101.602,0.01,0.531,95.21,-0.8,57.3815,73.3677
2.00E+11,2.00E+11,-3.72,301.044,0.211,101.593,0.01,0.54,95.45,-0.73,64.6808,84.7482
2.00E+11,2.00E+11,-3.44,301.044,0.207,101.584,0.01,0.549,95.63,-0.65,72.4939,98.8982
2.00E+11,2.00E+11,-3.04,301.044,0.251,101.576,0.01,0.558,94.87,-0.57,78.6431,110.78
2.00E+11,2.00E+11,-2.52,301.044,0.347,101.567,0.01,0.566,93.16,-0.51,93.6534,122.19
2.00E+11,2.00E+11,-2.24,301.044,0.371,101.558,0.01,0.575,92.85,-0.46,103.503,134.207
2.00E+11,2.00E+11,-2.19,308.514,0.316,101.549,0,0.584,93.92,-0.42,108.489,137.601
2.00E+11,2.00E+11,-2.04,308.514,0.292,101.535,0,0.701,94.45,-0.39,122.001,138.61
2.00E+11,2.00E+11,-1.81,308.514,0.299,101.52,0,0.818,94.42,-0.36,125.179,140.447
2.00E+11,2.00E+11,-1.58,308.514,0.322,101.505,0,0.935,94.09,-0.33,124.231,144.113
2.00E+11,2.00E+11,-1.36,308.514,0.361,101.49,0,1.051,93.47,-0.32,128.527,158.472
2.00E+11,2.00E+11,-1.25,308.514,0.357,101.476,0,1.168,93.59,-0.31,129.425,171.011
2.00E+11,2.00E+11,-1.24,304.086,0.31,101.461,0,1.285,94.45,-0.31,127.797,173.404
2.00E+11,2.00E+11,-1.1,304.086,0.293,101.452,0,1.343,94.81,-0.31,132.957,183.572
2.00E+11,2.00E+11,-0.82,304.086,0.308,101.442,0,1.402,94.65,-0.31,137.785,190.397
2.00E+11,2.00E+11,-0.65,304.086,0.312,101.433,0,1.46,94.64,-0.31,117.861,175.208
2.00E+11,2.00E+11,-0.6,304.086,0.306,101.423,0,1.518,94.77,-0.091,101.586,155.357
2.00E+11,2.00E+11,-0.61,304.086,0.286,101.414,0,1.576,95.1,-0.1,90.5519,145.796
2.00E+11,2.00E+11,-0.71,301.08,0.254,101.405,0,1.634,95.63,-0.26,80.6304,125.866
2.00E+11,2.00E+11,-0.75,301.08,0.234,101.401,0,1.631,95.96,-0.27,76.641,120.826
2.00E+11,2.00E+11,-0.72,301.08,0.227,101.398,0,1.628,96.09,-0.25,74.3646,103.134
2.00E+11,2.00E+11,-0.66,301.08,0.204,101.394,0,1.625,96.49,-0.24,71.4108,44.7203
2.00E+11,2.00E+11,-0.57,301.08,0.167,101.39,0,1.621,97.15,-0.25,67.8687,45.3151
2.00E+11,2.00E+11,-0.6,301.08,0.135,101.387,0,1.618,97.69,-0.25,59.3211,39.7081
2.00E+11,2.00E+11,-0.75,294.31,0.109,101.383,0.011,1.615,98.12,-0.24,50.89,29.6724
2.00E+11,2.00E+11,-0.83,294.31,0.095,101.381,0.011,1.661,98.34,-0.24,41.2438,23.2355
2.00E+11,2.00E+11,-0.85,294.31,0.095,101.379,0.011,1.708,98.35,-0.23,35.0067,11.8422
2.00E+11,2.00E+11,-0.9,294.31,0.094,101.377,0.011,1.755,98.36,-0.24,32.1525,4.67822
2.00E+11,2.00E+11,-0.99,294.31,0.093,101.375,0.011,1.801,98.37,-0.25,29.4791,0.126045
2.00E+11,2.00E+11,-1.13,294.31,0.092,101.373,0.011,1.848,98.37,-0.26,25.1427,-0.89753
2.00E+11,2.00E+11,-1.3,295.646,0.09,101.371,0,1.894,98.38,-0.28,22.7424,1.23537
2.00E+11,2.00E+11,-1.55,295.646,0.088,101.359,0,2.007,98.38,-0.29,19.5123,-2.2667
2.00E+11,2.00E+11,-1.87,295.646,0.087,101.348,0,2.12,98.37,-0.31,15.1248,-7.12586
2.00E+11,2.00E+11,-2.13,295.646,0.086,101.336,0,2.232,98.36,-0.32,11.7299,-6.32356
2.00E+11,2.00E+11,-2.31,295.646,0.085,101.325,0,2.345,98.35,-0.35,16.5398,1.39782
2.00E+11,2.00E+11,-2.36,295.646,0.085,101.313,0,2.458,98.34,-0.37,7.99124,-3.80301
2.00E+11,2.00E+11,-2.28,284.663,0.085,101.302,0.013,2.57,98.35,-0.38,10.0301,-4.84104
2.00E+11,2.00E+11,-2.23,284.663,0.086,101.292,0.013,2.636,98.35,-0.4,12.69,-5.8896
2.00E+11,2.00E+11,-2.2,284.663,0.086,101.282,0.013,2.702,98.34,-0.43,15.6014,-5.73477
2.00E+11,2.00E+11,-1.92,284.663,0.088,101.273,0.013,2.768,98.34,-0.45,18.7886,-5.19619
2.00E+11,2.00E+11,-1.41,284.663,0.091,101.263,0.013,2.834,98.34,-0.45,20.9026,-4.23439
2.00E+11,2.00E+11,-1.13,284.663,0.101,101.254,0.013,2.9,98.21,-0.45,23.8438,0.286132
2.00E+11,2.00E+11,-1.09,283.233,0.116,101.244,0.005,2.966,97.95,-0.45,25.3941,6.83164
2.00E+11,2.00E+11,-1,283.233,0.169,101.235,0.005,3.068,97.03,-0.42,28.6973,18.2295
2.00E+11,2.00E+11,-0.84,283.233,0.261,101.226,0.005,3.17,95.46,-0.38,33.1053,25.6921
2.00E+11,2.00E+11,-0.71,283.233,0.334,101.217,0.005,3.272,94.25,-0.36,38.7503,32.2152
2.00E+11,2.00E+11,-0.6,283.233,0.387,101.208,0.005,3.374,93.39,-0.38,43.5645,36.6038
2.00E+11,2.00E+11,-0.5,283.233,0.397,101.199,0.005,3.476,93.26,-0.38,46.3058,42.7628
2.00E+11,2.00E+11,-0.4,287.611,0.366,101.19,0.002,3.578,93.84,-0.38,49.8748,38.4141
2.00E+11,2.00E+11,-0.21,287.611,0.388,101.172,0.002,3.747,93.56,-0.35,54.0773,41.0307
2.00E+11,2.00E+11,0.08,287.611,0.466,101.154,0.002,3.915,92.41,-0.32,57.6874,47.9417
2.00E+11,2.00E+11,0.45,287.611,0.55,101.136,0.002,4.084,91.28,-0.29,62.0873,51.4277
2.00E+11,2.00E+11,0.88,287.611,0.64,101.118,0.002,4.252,90.17,-0.26,72.9358,48.6499
2.00E+11,2.00E+11,1.33,287.611,0.711,101.1,0.002,4.421,89.43,-0.23,80.0013,50.9243
2.00E+11,2.00E+11,1.78,296.716,0.76,101.082,0,4.589,89.06,-0.22,80.5489,49.634
2.00E+11,2.00E+11,2.12,296.716,0.82,101.07,0,4.656,88.48,-0.2,87.3048,49.251
2.00E+11,2.00E+11,2.32,296.716,0.891,101.058,0,4.723,87.66,-0.18,89.2546,48.3754
