TIMESTAMP,SW_IN_Fx/Rax,SW_IN_Fx,Rax,Ra,SW_IN_F,TA_F,P_F,WS_F,TA_D,RH,acpcp,apcp,dswrf,gust,spfh,tmax,tmin
20130401.0,0.1067383157745881,105.672,990.01,996.06,173.972,-0.157,0.2,4.488,-1.599,49.65833333333333,1.12,5.979999999999999,941.0,44.04682,1.089,4.75,3.25
20130402.0,0.1746601610344758,173.972,996.06,1002.02,177.75799999999995,-1.756,0.0,3.741,0.1319999999999999,50.133461538461546,0.12,0.1,942.0,39.12276,0.712,-3.4499999999999886,-3.75
20130403.0,0.1773996527015428,177.75799999999995,1002.02,1007.91,231.253,-1.624,0.0,3.355,3.605,33.88583333333333,0.09,0.12,1018.0,35.61451,0.71560899999999,-2.75,-3.25
20130404.0,0.229438144278755,231.253,1007.91,1013.71,281.42400000000004,1.981,0.0,3.239,0.3610000000000002,47.365,0.0,0.0,1007.0,29.44898,0.787,-3.4499999999999886,-3.6499999999999773
20130405.0,0.2776178591510393,281.42400000000004,1013.71,1019.43,256.718,2.342,0.0,3.61,-1.001,50.68396153846152,0.0,0.0,1100.0,31.52304,1.09455499999999,0.5500000000000114,0.2400000000000091
20130406.0,0.2518250394828483,256.718,1019.43,1025.07,199.345,1.341,0.0,3.0,8.938000000000002,54.90269230769231,0.0,0.3,818.0,23.13225,0.877,-2.0499999999999545,-2.3899999999999864
20130407.0,0.1944696459753968,199.345,1025.07,1030.63,241.422,10.279000000000002,0.0,5.776,-3.4400000000000017,69.58888461538461,0.55,1.2,700.0,64.75325,2.046,6.350000000000023,3.6899999999999977
20130408.0,0.2342470139623337,241.422,1030.63,1036.1,161.32299999999995,6.839,4.4,3.769,1.6190000000000009,80.49307692307691,0.85,2.5,487.0,34.52247,1.97,2.9500000000000455,2.390000000000043
20130409.0,0.1557021523019013,161.32299999999995,1036.1,1041.48,159.455,8.458,8.4,2.818,-2.083,95.13846153846154,1.8,4.91,719.0,26.69272,2.17899999999999,10.650000000000034,6.550000000000011
20130410.0,0.1531042362791412,159.455,1041.48,1046.78,24.515,6.375,15.4,4.2810000000000015,-4.467,88.86538461538461,1.82,4.6,250.0,30.39338,2.403,8.450000000000045,7.900000000000034
20130411.0,0.0234194386595082,24.515,1046.78,1052.37,40.144,1.908,15.0,7.3439999999999985,0.995,91.87846153846152,0.0,10.2,150.0,64.8896,1.506,3.8500000000000227,2.840000000000032
20130412.0,0.0381462793504185,40.144,1052.37,1057.36,54.534,2.903,7.2,5.5710000000000015,0.6759999999999997,83.17307692307692,0.37,11.9,389.0,54.50212,1.947,1.650000000000034,-0.07999999999998408
20130413.0,0.0515756223046077,54.534,1057.36,1062.26,105.074,3.579,0.0,5.471,0.6960000000000006,57.80692307692307,1.3,1.34,861.0,50.7071,1.600079,2.25,1.990000000000009
20130414.0,0.0989155197409297,105.074,1062.26,1067.07,166.95,4.275,0.0,3.068,7.9929999999999986,51.29692307692308,0.08,0.38,701.0,27.91508,1.406,1.5500000000000114,0.060000000000002274
20130415.0,0.1564564648992099,166.95,1067.07,1071.91,254.678,12.268,0.0,3.788,-0.6539999999999981,85.93311538461536,0.56,0.5,816.0,37.05061,2.49399999999999,3.4500000000000455,2.6200000000000045
20130416.0,0.2375927083430512,254.678,1071.91,1076.67,46.646,11.614,7.4,3.71,-2.878,52.963115384615385,0.26,0.81,274.0,48.07345,2.73899999999999,12.550000000000011,12.210000000000036
20130417.0,0.0433243240733,46.646,1076.67,1081.33,308.9290000000001,8.736,0.0,3.888,6.787999999999999,62.95324999999999,0.0,0.0,1128.0,31.0862,1.587,6.050000000000011,3.9600000000000364
