TIMESTAMP_START,TIMESTAMP_END,TA_F,SW_IN_POT,SW_IN_F,LW_IN_F,VPD_F,PA_F,P_F,WS_F,LE_F_MDS,LE_CORR,H_F_MDS,H_CORR
2.01E+11,2.01E+11,31.232,0,0,394.35,34.141,94.029,0,2.228,7.11111,9.42698,-18.5556,-24.5835
2.01E+11,2.01E+11,30.879,0,0,394.35,32.916,94.042,0,2.35,7.44444,9.86933,-18.7778,-24.8795
2.01E+11,2.01E+11,30.526,0,0,394.35,31.692,94.055,0,2.472,7.5,9.9431,-19,-25.1724
2.01E+11,2.01E+11,30.173,0,0,394.35,30.467,94.069,0,2.594,3,3.97668,-7.5,-9.93592
2.01E+11,2.01E+11,29.819,0,0,394.35,29.242,94.082,0,2.716,3,3.97633,-7.5,-9.93427
2.01E+11,2.01E+11,29.466,0,0,394.35,28.018,94.095,0,2.838,3,3.9757,-7.5,-9.93335
2.01E+11,2.01E+11,29.113,0,0,397.369,26.793,94.108,0,2.96,3,3.97527,-7.5,-9.93155
2.01E+11,2.01E+11,28.861,0,0,397.369,25.888,94.1,0,2.935,7.18182,9.5162,-26.6364,-35.2727
2.01E+11,2.01E+11,28.609,0,0,397.369,24.983,94.092,0,2.909,5.6,7.41988,-25.9,-34.2952
2.01E+11,2.01E+11,28.357,0,0,397.369,24.078,94.085,0,2.884,5.54545,7.34723,-24.1818,-32.0181
2.01E+11,2.01E+11,28.105,0,0,397.369,23.173,94.077,0,2.859,6.16667,8.17092,-23.4167,-31.0025
2.01E+11,2.01E+11,27.853,0,0,397.369,22.268,94.07,0,2.833,5.85714,7.76048,-22.6429,-29.9776
2.01E+11,2.01E+11,27.601,0,0,391.632,21.364,94.062,0,2.808,6.06667,8.03828,-22.8667,-30.2705
2.01E+11,2.01E+11,27.374,0,0,391.632,20.803,94.077,0,2.673,7,9.27561,-24.0625,-31.8533
2.01E+11,2.01E+11,27.148,0,0,391.632,20.243,94.093,0,2.538,6.5625,8.69648,-23.625,-31.2741
2.01E+11,2.01E+11,26.922,0,0,391.632,19.682,94.108,0,2.403,5.5,7.28924,-23.875,-31.6046
2.01E+11,2.01E+11,26.695,0,0,391.632,19.122,94.124,0,2.268,5.93333,7.86354,-26.2667,-34.7705
2.01E+11,2.01E+11,26.469,0.536886,0,391.632,18.562,94.139,0,2.133,8.06667,10.6901,-23.6667,-31.3298
2.01E+11,2.01E+11,26.243,96.3637,62.479,398.169,18.001,94.154,0,1.998,12.3333,16.3447,-16.6,-21.9762
2.01E+11,2.01E+11,27.036,261.913,167.721,398.169,19.478,94.167,0,2.155,23.4667,31.0969,2.86667,3.79576
2.01E+11,2.01E+11,27.829,425.244,271.541,398.169,20.954,94.179,0,2.312,38,50.3476,31.3333,41.4961
2.01E+11,2.01E+11,28.622,583.563,372.162,398.169,22.43,94.192,0,2.469,58.3333,77.2879,71.6,94.8402
2.01E+11,2.01E+11,29.416,734.16,467.863,398.169,23.906,94.204,0,2.626,78.9333,104.582,112.6,149.168
2.01E+11,2.01E+11,30.209,874.459,557.003,398.169,25.382,94.217,0,2.782,101.8,134.878,155.6,206.159
2.01E+11,2.01E+11,31.002,1002.06,736.682,414.966,26.858,94.229,0,2.939,120.333,159.407,191,253.02
2.01E+11,2.01E+11,31.662,1114.78,819.327,414.966,29.146,94.188,0,2.753,138.867,183.951,220.2,291.69
2.01E+11,2.01E+11,32.322,1210.68,889.618,414.966,31.434,94.147,0,2.568,148.571,196.812,242.267,320.93
2.01E+11,2.01E+11,32.982,1288.14,946.352,414.966,33.721,94.106,0,2.382,167.786,222.286,262.667,347.986
2.01E+11,2.01E+11,33.642,1345.82,988.554,414.966,36.009,94.066,0,2.196,181.571,240.539,277.867,368.107
2.01E+11,2.01E+11,34.302,1382.73,1015.503,414.966,38.297,94.025,0,2.011,184.286,244.144,278.667,369.181
2.01E+11,2.01E+11,34.962,1398.25,843.35,430.543,40.585,93.984,0,1.825,183.571,243.167,277,366.927
2.01E+11,2.01E+11,35.173,1392.11,839.507,430.543,41.54,93.931,0,1.765,179,237.057,271.214,359.181
2.01E+11,2.01E+11,35.384,1364.41,822.659,430.543,42.495,93.879,0,1.705,165,218.424,257.929,341.441
2.01E+11,2.01E+11,35.595,1315.63,793.093,430.543,43.45,93.827,0,1.645,150.923,199.751,246.154,325.791
2.01E+11,2.01E+11,35.806,1246.6,751.314,430.543,44.405,93.774,0,1.585,144.167,190.787,241,318.934
2.01E+11,2.01E+11,36.017,1158.5,698.036,430.543,45.36,93.722,0,1.524,132.364,175.155,225.818,298.822
2.01E+11,2.01E+11,36.228,1052.85,447.31,436.453,46.315,93.669,0,1.464,125.091,165.524,204.545,270.656
2.01E+11,2.01E+11,36.055,931.445,395.561,436.453,45.768,93.668,0,1.379,110,145.569,173.1,229.064
2.01E+11,2.01E+11,35.883,796.366,337.997,436.453,45.221,93.666,0,1.294,93,123.072,117.636,155.663
2.01E+11,2.01E+11,35.711,649.925,275.602,436.453,44.673,93.664,0,1.209,70.25,92.9657,66.25,87.6639
2.01E+11,2.01E+11,35.538,494.626,209.443,436.453,44.126,93.662,0,1.123,55.8333,73.8874,27.7692,36.7395
2.01E+11,2.01E+11,35.366,333.128,140.652,436.453,43.579,93.661,0,1.038,39.6923,52.527,4.64286,6.14181
2.01E+11,2.01E+11,35.194,168.193,8.809,419.992,43.032,93.659,0,0.953,26.7143,35.3525,-10.1333,-13.4031
2.01E+11,2.01E+11,34.512,21.9429,0,419.992,41.099,93.695,0,1.086,13.8571,18.3379,-16.8667,-22.3065
2.01E+11,2.01E+11,33.83,0,0,419.992,39.167,93.732,0,1.22,9.78571,12.95,-17.6667,-23.3614
2.01E+11,2.01E+11,33.148,0,0,419.992,37.234,93.768,0,1.353,8.53333,11.2922,-15.8667,-20.9819
2.01E+11,2.01E+11,32.466,0,0,419.992,35.302,93.805,0,1.487,8.93333,11.8215,-15.9333,-21.07
2.01E+11,2.01E+11,31.784,0,0,419.992,33.369,93.842,0,1.62,12.2143,16.1638,-17.7857,-23.5218
2.01E+11,2.01E+11,31.103,0,0,411.087,31.437,93.878,0.203,1.754,14.3571,19,-17.5714,-23.2394
2.01E+11,2.01E+11,30.528,0,0,411.087,29.321,93.894,0,1.644,15,19.8507,-16.7857,-22.2013
2.01E+11,2.01E+11,29.953,0,0,411.087,27.204,93.909,0,1.535,15.4667,20.4682,-16.8,-22.2184
2.01E+11,2.01E+11,29.379,0,0,411.087,25.088,93.925,0,1.426,3,3.96949,-7.5,-9.91818
2.01E+11,2.01E+11,28.804,0,0,411.087,22.971,93.941,0,1.317,3,3.96909,-7.5,-9.91632
2.01E+11,2.01E+11,28.229,0,0,411.087,20.855,93.956,0.203,1.207,3,3.96846,-7.5,-9.91533
2.01E+11,2.01E+11,27.655,0,0,409.948,18.739,93.972,0.078,1.098,3,3.96815,-7.5,-9.91347
2.01E+11,2.01E+11,27.372,0,0,409.948,17.969,93.956,0,1.077,13.5625,17.9385,-21.4375,-28.3366
2.01E+11,2.01E+11,27.09,0,0,409.948,17.199,93.939,0,1.055,11.8667,15.6947,-21,-27.7563
2.01E+11,2.01E+11,26.808,0,0,409.948,16.43,93.923,0,1.033,10.3125,13.6384,-21.125,-27.9198
2.01E+11,2.01E+11,26.525,0,0,409.948,15.66,93.906,0,1.012,22,29.0963,-49,-64.7553
2.01E+11,2.01E+11,26.243,0,0,409.948,14.89,93.89,0.078,0.99,15.75,20.8294,-37,-48.8962
2.01E+11,2.01E+11,25.96,0,0,397.5,14.121,93.873,0,0.968,17,22.4823,-37.6,-49.6836
2.01E+11,2.01E+11,25.835,0,0,397.5,13.595,93.883,0,0.98,18.6667,24.6883,-40,-52.8545
2.01E+11,2.01E+11,25.709,0,0,397.5,13.069,93.893,0,0.992,18.1667,24.0277,-38.3333,-50.6522
2.01E+11,2.01E+11,25.583,0,0,397.5,12.543,93.902,0,1.004,15.1667,20.0612,-35.6667,-47.1278
2.01E+11,2.01E+11,25.457,0,0,397.5,12.017,93.912,0,1.015,16.8,22.2216,-40.4,-53.3821
2.01E+11,2.01E+11,25.331,0.326118,0,397.5,11.492,93.922,0,1.027,15.4,20.3691,-34.4,-45.4556
2.01E+11,2.01E+11,25.205,93.2958,59.083,407.248,10.966,93.931,0,1.039,16.6,21.9567,-19,-25.1077
2.01E+11,2.01E+11,25.88,259.021,162.115,407.248,12.333,93.951,0,1.036,24.2,32.0081,3.8,5.02243
2.01E+11,2.01E+11,26.555,422.525,263.757,407.248,13.701,93.97,0,1.032,36.4,48.1399,34.2,45.2101
2.01E+11,2.01E+11,27.23,581.012,362.269,407.248,15.068,93.99,0,1.029,54,71.4163,75,99.163
2.01E+11,2.01E+11,27.905,731.769,455.965,407.248,16.435,94.009,0,1.026,74.8,98.9249,114.2,151.012
2.01E+11,2.01E+11,28.58,872.216,543.24,407.248,17.803,94.028,0,1.023,95.4,126.17,145.8,192.824
2.01E+11,2.01E+11,29.255,999.951,530.664,427.098,19.17,94.048,0.544,1.02,118,156.034,177.8,235.109
2.01E+11,2.01E+11,29.442,1112.79,590.402,427.098,19.79,94.009,0,1.02,136.6,180.624,193.8,256.258
2.01E+11,2.01E+11,29.63,1208.8,641.212,427.098,20.41,93.97,0,1.021,145.75,192.737,218.4,288.808
2.01E+11,2.01E+11,29.817,1286.33,682.224,427.098,21.031,93.93,0,1.022,180,238.044,228,301.522
2.01E+11,2.01E+11,30.005,1344.07,712.735,427.098,21.651,93.891,0,1.023,206.5,273.087,245.6,324.796
2.01E+11,2.01E+11,30.192,1381.03,732.222,427.098,22.271,93.852,0.544,1.024,209,276.422,237.4,313.984
2.01E+11,2.01E+11,30.379,1396.56,791.18,444.947,22.891,93.813,0.159,1.025,218.25,288.638,240.4,317.932
2.01E+11,2.01E+11,30.674,1390.41,787.578,444.947,23.903,93.774,0,1.133,218.25,288.58,228.25,301.803
2.01E+11,2.01E+11,30.968,1362.68,771.747,444.947,24.915,93.735,0,1.242,184.75,244.218,206.5,272.969
2.01E+11,2.01E+11,31.263,1313.85,743.958,444.947,25.926,93.696,0,1.351,165.667,218.965,185,244.518
2.01E+11,2.01E+11,31.557,1244.75,704.685,444.947,26.938,93.656,0,1.46,160,211.46,180.5,238.553
2.01E+11,2.01E+11,31.852,1156.56,654.597,444.947,27.949,93.617,0.159,1.569,131.417,173.678,226.25,299.008
2.01E+11,2.01E+11,32.146,1050.8,517.934,427.195,28.961,93.578,0.181,1.678,125.091,165.318,204.545,270.318
2.01E+11,2.01E+11,31.735,929.262,457.845,427.195,27.789,93.586,0,1.592,110,145.386,173.1,228.775
2.01E+11,2.01E+11,31.324,794.04,391.003,427.195,26.617,93.595,0,1.506,93,122.917,117.636,155.466
2.01E+11,2.01E+11,30.913,647.444,318.549,427.195,25.445,93.603,0,1.421,61,80.6229,-10.5,-13.8764
2.01E+11,2.01E+11,30.501,491.981,241.723,427.195,24.273,93.612,0,1.335,61,80.6229,-8.33333,-11.0113
2.01E+11,2.01E+11,30.09,330.311,161.839,427.195,23.101,93.621,0.181,1.249,42.6667,56.392,-8.25,-10.8998
2.01E+11,2.01E+11,29.679,165.201,7.988,424.298,21.929,93.629,0.094,1.163,33.25,43.9461,-8,-10.568
2.01E+11,2.01E+11,29.284,20.3811,0,424.298,20.83,93.667,0,1.186,10,13.2169,-8.2,-10.831
2.01E+11,2.01E+11,28.888,0,0,424.298,19.731,93.705,0,1.208,4.25,5.61716,-5.6,-7.39576
2.01E+11,2.01E+11,28.493,0,0,424.298,18.632,93.743,0,1.231,3.8,5.02221,-5.6,-7.39602
2.01E+11,2.01E+11,28.098,0,0,424.298,17.533,93.781,0,1.254,2.6,3.43625,-3.4,-4.49043
2.01E+11,2.01E+11,27.703,0,0,424.298,16.435,93.819,0.094,1.276,2,2.64336,-2.5,-3.3021
2.01E+11,2.01E+11,27.307,0,0,421.231,15.336,93.857,0.352,1.299,2,2.64343,-3.25,-4.2931
2.01E+11,2.01E+11,26.851,0,0,421.231,13.916,93.842,0,1.34,2,2.64342,-4,-5.28407
2.01E+11,2.01E+11,26.394,0,0,421.231,12.497,93.828,0,1.38,2.6,3.43643,-6.4,-8.45383
2.01E+11,2.01E+11,25.937,0,0,421.231,11.077,93.814,0,1.421,4.83333,6.38722,-13.5,-17.831
2.01E+11,2.01E+11,25.48,0,0,421.231,9.657,93.8,0,1.462,5.28571,6.98411,-16.7143,-22.0731
2.01E+11,2.01E+11,25.023,0,0,421.231,8.238,93.785,0.352,1.503,5.71429,7.54917,-19.7143,-26.0322
2.01E+11,2.01E+11,24.566,0,0,410.977,6.818,93.771,1.349,1.544,5.57143,7.35957,-19.8571,-26.2158
2.01E+11,2.01E+11,24.292,0,0,410.977,6.332,93.763,0,1.481,5.33333,7.04473,-22.6667,-29.9259
2.01E+11,2.01E+11,24.019,0,0,410.977,5.846,93.755,0,1.418,3.6,4.75473,-21.6,-28.517
2.01E+11,2.01E+11,23.746,0,0,410.977,5.359,93.748,0,1.355,5.16667,6.82379,-22.1667,-29.2622
2.01E+11,2.01E+11,23.473,0,0,410.977,4.873,93.74,0,1.293,7,9.24526,-23.2857,-30.7358
2.01E+11,2.01E+11,23.199,0,0,410.977,4.386,93.732,1.349,1.23,7.22222,9.53835,-24.1111,-31.826
2.01E+11,2.01E+11,22.926,0,0,410.083,3.9,93.724,0.884,1.167,8.5,11.225,-25.6,-33.787
2.01E+11,2.01E+11,22.799,0,0,410.083,3.743,93.734,0,1.056,9.90909,13.0868,-28,-36.9542
2.01E+11,2.01E+11,22.673,0,0,410.083,3.586,93.743,0,0.944,9.36364,12.366,-27.1818,-35.8744
2.01E+11,2.01E+11,22.546,0,0,410.083,3.428,93.753,0,0.833,7.81818,10.325,-25.8182,-34.0741
2.01E+11,2.01E+11,22.42,0,0,410.083,3.271,93.762,0,0.721,7.6,10.0373,-27.2,-35.8964
2.01E+11,2.01E+11,22.293,0.148422,0,410.083,3.114,93.772,0.884,0.61,8.1,10.698,-23.2,-30.6202
2.01E+11,2.01E+11,22.167,90.1907,31.887,420.56,2.957,93.782,0.087,0.498,10.7,14.1328,-15.2,-20.0627
2.01E+11,2.01E+11,22.605,256.087,89.499,420.56,3.831,93.793,0,0.7,21.5,28.3986,3.2,4.22445
2.01E+11,2.01E+11,23.043,419.761,146.334,420.56,4.706,93.804,0,0.901,35.3,46.6262,28.7,37.8948
2.01E+11,2.01E+11,23.481,578.411,201.42,420.56,5.581,93.814,0,1.102,53.6,70.7979,65.5,86.5001
2.01E+11,2.01E+11,23.919,729.324,253.813,420.56,6.456,93.825,0,1.303,79.4,104.876,108.5,143.3
2.01E+11,2.01E+11,24.357,869.916,302.617,420.56,7.331,93.836,0.087,1.504,102.2,134.987,149.6,197.593
2.01E+11,2.01E+11,24.795,997.783,650.014,403.992,8.205,93.847,1.12,1.705,120.5,159.134,184.4,243.521
2.01E+11,2.01E+11,25.061,1110.74,723.434,403.992,8.872,93.826,0,1.767,140.8,185.936,212.8,281.018
2.01E+11,2.01E+11,25.328,1206.84,785.883,403.992,9.538,93.805,0,1.828,156.333,206.465,239,315.641
2.01E+11,2.01E+11,25.594,1284.46,836.291,403.992,10.204,93.783,0,1.89,177.111,233.924,254,335.477
2.01E+11,2.01E+11,25.861,1342.26,873.794,403.992,10.871,93.762,0,1.952,200.889,265.341,273.8,361.645
2.01E+11,2.01E+11,26.127,1379.25,897.75,403.992,11.537,93.74,1.12,2.013,207.667,274.339,274,361.968
2.01E+11,2.01E+11,26.393,1394.8,802.2,414.439,12.203,93.719,0.964,2.075,208.333,275.219,269.7,356.288
2.01E+11,2.01E+11,26.507,1388.65,798.546,414.439,12.285,93.692,0,2.091,201.222,265.788,257.667,340.344
2.01E+11,2.01E+11,26.621,1360.89,782.464,414.439,12.367,93.665,0,2.107,181.556,239.759,239.889,316.794
2.01E+11,2.01E+11,26.734,1312.01,754.229,414.439,12.449,93.638,0,2.122,162.375,214.421,222.625,293.983
2.01E+11,2.01E+11,26.848,1242.83,714.322,414.439,12.531,93.611,0,2.138,156.857,207.127,222,293.147
2.01E+11,2.01E+11,26.962,1154.56,663.425,414.439,12.613,93.584,0.964,2.154,143.667,189.71,211.167,278.843
2.01E+11,2.01E+11,27.076,1048.68,499.922,410.713,12.696,93.557,0.686,2.17,138.5,182.894,198,261.462
2.01E+11,2.01E+11,26.954,927.022,441.751,410.713,12.414,93.57,0,2.145,124.4,164.293,174.4,230.319
2.01E+11,2.01E+11,26.832,791.66,377.041,410.713,12.132,93.584,0,2.119,102.167,134.93,109.833,145.044
2.01E+11,2.01E+11,26.71,644.912,306.899,410.713,11.85,93.597,0,2.094,72,95.0893,54,71.3101
2.01E+11,2.01E+11,26.589,489.288,232.522,410.713,11.568,93.611,0,2.068,58.1429,76.7884,22.5,29.7071
2.01E+11,2.01E+11,26.467,327.451,155.185,410.713,11.286,93.624,0.686,2.042,40.75,53.8179,3.66667,4.84036
2.01E+11,2.01E+11,26.345,162.17,7.583,395.699,11.004,93.638,0.265,2.017,27.6667,36.5389,-6.7,-8.84319
2.01E+11,2.01E+11,25.917,18.8368,0,395.699,10.151,93.688,0,1.96,12.1111,15.995,-12.5,-16.4961
2.01E+11,2.01E+11,25.489,0,0,395.699,9.298,93.738,0,1.903,7.77778,10.272,-13.6,-17.9448
2.01E+11,2.01E+11,25.061,0,0,395.699,8.445,93.788,0,1.846,6.5,8.58412,-13.5,-17.8134
2.01E+11,2.01E+11,24.633,0,0,395.699,7.592,93.837,0,1.789,6,7.9238,-14.2,-18.737
2.01E+11,2.01E+11,24.205,0,0,395.699,6.74,93.887,0.265,1.732,6.55556,8.65778,-17.2222,-22.7271
2.01E+11,2.01E+11,23.777,0,0,393.051,5.887,93.937,0,1.675,7.11111,9.39179,-18.5556,-24.4896
2.01E+11,2.01E+11,23.774,0,0,393.051,6.536,93.929,0,1.776,7.44444,9.83218,-18.7778,-24.785
2.01E+11,2.01E+11,23.772,0,0,393.051,7.186,93.92,0,1.877,7.5,9.9057,-19,-25.0787
2.01E+11,2.01E+11,23.769,0,0,393.051,7.835,93.911,0,1.978,3,3.96212,-7.5,-9.89973
2.01E+11,2.01E+11,23.767,0,0,393.051,8.485,93.903,0,2.079,3,3.96177,-7.5,-9.89973
2.01E+11,2.01E+11,23.764,0,0,393.051,9.134,93.894,0,2.181,3,3.96167,-7.5,-9.89984
2.01E+11,2.01E+11,23.761,0,0,376.282,9.783,93.885,0,2.282,3,3.96167,-7.5,-9.90021
2.01E+11,2.01E+11,23.462,0,0,376.282,9.314,93.868,0,2.159,7.18182,9.48475,-26.6364,-35.1632
2.01E+11,2.01E+11,23.163,0,0,376.282,8.845,93.851,0,2.037,5.6,7.39582,-25.9,-34.1946
2.01E+11,2.01E+11,22.864,0,0,376.282,8.377,93.834,0,1.914,5.54545,7.32428,-24.1818,-31.9257
2.01E+11,2.01E+11,22.565,0,0,376.282,7.908,93.817,0,1.792,6.16667,8.14488,-23.4167,-30.9145
2.01E+11,2.01E+11,22.265,0,0,376.282,7.439,93.8,0,1.669,5.85714,7.73574,-22.6429,-29.8929
2.01E+11,2.01E+11,21.966,0,0,364.052,6.97,93.783,0,1.547,6.06667,8.01184,-22.8667,-30.1873
2.01E+11,2.01E+11,21.73,0,0,364.052,6.603,93.8,0,1.509,7,9.24427,-24.0625,-31.7657
2.01E+11,2.01E+11,21.494,0,0,364.052,6.236,93.817,0,1.472,6.5625,8.66613,-23.625,-31.1881
2.01E+11,2.01E+11,21.258,0,0,364.052,5.869,93.834,0,1.435,5.5,7.26301,-23.875,-31.5176
2.01E+11,2.01E+11,21.022,0,0,364.052,5.503,93.851,0,1.398,5.93333,7.83562,-26.2667,-34.6736
2.01E+11,2.01E+11,20.786,0.0408413,0,364.052,5.136,93.868,0,1.361,8.06667,10.6533,-23.6667,-31.244
2.01E+11,2.01E+11,20.55,87.0495,56.882,368.987,4.769,93.885,0,1.323,12.3333,16.2891,-16.6,-21.9166
2.01E+11,2.01E+11,21.369,253.113,163.446,368.987,6.124,93.917,0,1.468,23.4667,30.9945,2.86667,3.78521
2.01E+11,2.01E+11,22.188,416.951,268.574,368.987,7.478,93.949,0,1.612,38,50.1897,31.3333,41.3781
2.01E+11,2.01E+11,23.007,575.761,370.466,368.987,8.833,93.98,0,1.756,58.3333,77.0456,71.6,94.5644
2.01E+11,2.01E+11,23.826,726.825,467.378,368.987,10.188,94.012,0,1.901,78.9333,104.254,112.6,148.719
2.01E+11,2.01E+11,24.645,867.56,557.651,368.987,11.542,94.044,0,2.045,101.8,134.448,155.6,205.501
2.01E+11,2.01E+11,25.464,995.555,748.071,392.996,12.897,94.075,0,2.189,120.333,158.911,191,252.232
2.01E+11,2.01E+11,26.408,1108.62,832.844,392.996,15.744,94.055,0,2.315,138.867,183.38,220.2,290.784
2.01E+11,2.01E+11,27.351,1204.83,904.951,392.996,18.591,94.035,0,2.44,148.571,196.194,242.267,319.922
2.01E+11,2.01E+11,28.295,1282.52,963.155,392.996,21.438,94.015,0,2.566,167.786,221.566,262.667,346.859
2.01E+11,2.01E+11,29.239,1340.38,1006.459,392.996,24.284,93.994,0,2.691,181.571,239.781,277.867,366.947
2.01E+11,2.01E+11,30.183,1377.41,1034.121,392.996,27.131,93.974,0,2.817,184.286,243.385,278.667,368.033
2.01E+11,2.01E+11,31.127,1392.97,1060.365,399.11,29.978,93.954,0,2.942,183.571,242.441,277,365.832
2.01E+11,2.01E+11,31.413,1386.81,1055.525,399.11,31.154,93.92,0,3.085,179,236.417,271.214,358.211
2.01E+11,2.01E+11,31.699,1359.03,1034.22,399.11,32.331,93.887,0,3.227,165,217.935,257.929,340.677
2.01E+11,2.01E+11,31.986,1310.1,996.812,399.11,33.507,93.854,0,3.369,150.923,199.365,246.154,325.162
2.01E+11,2.01E+11,32.272,1240.85,943.941,399.11,34.683,93.821,0,3.511,144.167,190.463,241,318.392
2.01E+11,2.01E+11,32.558,1152.49,876.507,399.11,35.859,93.787,0,3.653,132.364,174.893,225.818,298.376
2.01E+11,2.01E+11,32.844,1046.5,634.972,401.608,37.035,93.754,0,3.796,125.091,165.293,204.545,270.278
2.01E+11,2.01E+11,32.487,924.722,560.858,401.608,36.154,93.77,0,3.743,110,145.363,173.1,228.74
2.01E+11,2.01E+11,32.13,789.224,478.413,401.608,35.274,93.785,0,3.691,93,122.898,117.636,155.442
2.01E+11,2.01E+11,31.773,642.328,389.046,401.608,34.393,93.801,0,3.639,70.25,92.8341,66.25,87.5397
2.01E+11,2.01E+11,31.416,486.548,294.285,401.608,33.513,93.817,0,3.587,55.8333,73.7827,27.7692,36.6876
2.01E+11,2.01E+11,31.059,324.548,195.751,401.608,32.632,93.833,0,3.535,39.6923,52.4526,4.64286,6.13318
2.01E+11,2.01E+11,30.702,159.102,11.731,384.806,31.751,93.848,0,3.482,26.7143,35.3024,-10.1333,-13.3843
2.01E+11,2.01E+11,30.019,17.3475,0,384.806,30.059,93.9,0,3.352,13.8571,18.312,-16.8667,-22.2754
2.01E+11,2.01E+11,29.336,0,0,384.806,28.367,93.952,0,3.221,9.78571,12.9316,-17.6667,-23.329
2.01E+11,2.01E+11,28.652,0,0,384.806,26.675,94.004,0,3.091,8.53333,11.2762,-15.8667,-20.9528
2.01E+11,2.01E+11,27.969,0,0,384.806,24.983,94.056,0,2.96,8.93333,11.803,-15.9333,-21.0408
2.01E+11,2.01E+11,27.286,0,0,384.806,23.291,94.108,0,2.83,12.2143,16.1385,-17.7857,-23.4883
2.01E+11,2.01E+11,26.603,0,0,376.1,21.599,94.159,0,2.699,14.3571,18.9704,-17.5714,-23.2073
2.01E+11,2.01E+11,26.345,0,0,376.1,21.042,94.157,0,2.681,15,19.8202,-16.7857,-22.1715
2.01E+11,2.01E+11,26.088,0,0,376.1,20.485,94.155,0,2.663,15.4667,20.4385,-16.8,-22.1911
2.01E+11,2.01E+11,25.831,0,0,376.1,19.928,94.153,0,2.645,3,3.96503,-7.5,-9.90742
2.01E+11,2.01E+11,25.574,0,0,376.1,19.371,94.151,0,2.626,3,3.96501,-7.5,-9.90807
2.01E+11,2.01E+11,25.316,0,0,376.1,18.814,94.149,0,2.608,3,3.96518,-7.5,-9.9089
2.01E+11,2.01E+11,25.059,0,0,367.451,18.257,94.146,0,2.59,3,3.96552,-7.5,-9.90959
2.01E+11,2.01E+11,24.761,0,0,367.451,17.673,94.142,0,2.542,13.5625,17.929,-21.4375,-28.3271
2.01E+11,2.01E+11,24.464,0,0,367.451,17.089,94.137,0,2.494,11.8667,15.6879,-21,-27.7513
2.01E+11,2.01E+11,24.166,0,0,367.451,16.505,94.133,0,2.446,10.3125,13.6339,-21.125,-27.9163
2.01E+11,2.01E+11,23.869,0,0,367.451,15.921,94.128,0,2.398,22,29.0867,-49,-64.7504
2.01E+11,2.01E+11,23.571,0,0,367.451,15.338,94.124,0,2.35,15.75,20.8226,-37,-48.8931
2.01E+11,2.01E+11,23.273,0,0,363.051,14.754,94.119,0,2.302,17,22.4739,-37.6,-49.6853
2.01E+11,2.01E+11,23.008,0,0,363.051,14.171,94.138,0,2.19,18.6667,24.6767,-40,-52.8566
2.01E+11,2.01E+11,22.743,0,0,363.051,13.588,94.157,0,2.078,18.1667,24.0157,-38.3333,-50.6542
2.01E+11,2.01E+11,22.477,0,0,363.051,13.004,94.177,0,1.966,15.1667,20.0498,-35.6667,-47.1297
2.01E+11,2.01E+11,22.212,0,0,363.051,12.421,94.196,0,1.853,16.8,22.2096,-40.4,-53.3823
2.01E+11,2.01E+11,21.947,0,0,363.051,11.838,94.215,0,1.741,15.4,20.3591,-34.4,-45.4572
2.01E+11,2.01E+11,21.681,83.8735,55.179,370.339,11.255,94.234,0,1.629,16.6,21.9464,-19,-25.1092
2.01E+11,2.01E+11,22.578,250.099,162.458,370.339,12.7,94.263,0,1.74,24.2,31.9941,3.8,5.02239
2.01E+11,2.01E+11,23.475,414.097,268.29,370.339,14.145,94.291,0,1.851,36.4,48.1223,34.2,45.2068
2.01E+11,2.01E+11,24.372,573.062,370.865,370.339,15.59,94.319,0,1.962,54,71.3902,75,99.1493
2.01E+11,2.01E+11,25.268,724.274,468.425,370.339,17.035,94.348,0,2.074,74.8,98.8886,114.2,150.976
2.01E+11,2.01E+11,26.165,865.146,559.301,370.339,18.48,94.376,0,2.185,95.4,126.116,145.8,192.742
2.01E+11,2.01E+11,27.062,993.266,752.261,393.83,19.925,94.405,0,2.296,118,155.979,177.8,235.026
2.01E+11,2.01E+11,27.86,1106.44,837.784,393.83,22.33,94.375,0,2.322,136.6,180.561,193.8,256.169
2.01E+11,2.01E+11,28.659,1202.74,910.527,393.83,24.735,94.346,0,2.348,145.75,192.662,218.4,288.695
2.01E+11,2.01E+11,29.457,1280.51,969.243,393.83,27.141,94.316,0,2.374,180,237.942,228,301.393
2.01E+11,2.01E+11,30.256,1338.43,1012.927,393.83,29.546,94.286,0,2.4,206.5,272.993,245.6,324.683
2.01E+11,2.01E+11,31.054,1375.49,1040.829,393.83,31.952,94.257,0,2.425,209,276.326,237.4,313.874
2.01E+11,2.01E+11,31.853,1391.07,1056.338,403.167,34.357,94.227,0,2.451,218.25,288.561,240.4,317.847
2.01E+11,2.01E+11,32.167,1384.91,1051.499,403.167,35.397,94.174,0,2.521,218.25,288.569,228.25,301.791
2.01E+11,2.01E+11,32.482,1357.09,1030.22,403.167,36.437,94.122,0,2.591,184.75,244.279,206.5,273.037
2.01E+11,2.01E+11,32.796,1308.11,992.861,403.167,37.477,94.069,0,2.661,165.667,219.062,185,244.627
2.01E+11,2.01E+11,33.111,1238.8,940.06,403.167,38.517,94.016,0,2.731,160,211.586,180.5,238.695
2.01E+11,2.01E+11,33.425,1150.35,872.72,403.167,39.557,93.964,0,2.801,131.417,173.804,226.25,299.224
